Record_ID,Financial_Year,Date_of_Fund_Release,State,District,Department,Scheme_Name,Scheme_Code,Fund_Source,Implementing_Agency,Sanctioned_Amount_Lakhs,Fund_Released_Lakhs,Fund_Utilized_Lakhs,Utilization_Percent,Physical_Target_Units,Physical_Achievement_Units,Beneficiaries_Target,Beneficiaries_Covered,Status,Audit_Remarks,Nodal_Officer_Contact
GFU00085,2023-24,2021-06-01,Tamil Nadu,Coimbatore,Ministry of Agriculture & Farmers Welfare,Pradhan Mantri Fasal Bima Yojana,PMFBY,Central Sector,Gram Panchayat,399.67,219.98,210.49,95.69,412,41.0,2146,224.0,Delayed,,Manoj Sharma - District Collector Office - manoj.sharma@nic.in
GFU00718,2024-25,2022-10-16,Rajasthan,Jodhpur ,Ministry of Education,Samagra Shiksha Abhiyan,SS,Centrally Sponsored (60:40),Gram Panchayat,104.29,74.9,45.84,61.2,45,4.0,571,49.0,Delayed,Utilization certificate submitted and verified,Arvind Kumar - Block Development Officer - arvind.kumar@nic.in
GFU00514,2023-24,2022-05-04,Maharashtra,Nagpur,Ministry of Jal Shakti,Swachh Bharat Mission - Gramin,SBM-G,Centrally Sponsored (60:40),State Nodal Agency,392.35,334.69,231.34,69.12,260,226.0,698,619.0,Delayed,Utilization certificate submitted and verified,Lakshmi Chatterjee - Scheme Nodal Officer - lakshmi.chatterjee@nic.in
GFU00483,2023-24,2022-03-17,Karnataka,Mysuru,Ministry of Education,Samagra Shiksha Abhiyan,SS,Centrally Sponsored (60:40),Gram Panchayat,734.02,474.26,288.4,60.81,172,1.0,568,3.0,Ongoing,Beneficiary list under revision,Sunita Reddy - Scheme Nodal Officer - sunita.reddy@nic.in
GFU00681,2024-25,2022-08-24,Kerala,Thiruvananthapuram,Ministry of Rural Development,Mahatma Gandhi National Rural Employment Guarantee Scheme,MGNREGS,Centrally Sponsored (60:40),State Nodal Agency,578.51,432.1,,,93,92.0,4270,3893.0,Completed,No remarks recorded,Pooja Patel - Scheme Nodal Officer - pooja.patel@nic.in
GFU00923,2024-25,2024-09-20,Rajasthan,Udaipur,Ministry of Rural Development,Pradhan Mantri Awas Yojana - Gramin,PMAY-G,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,648.59,511.48,198.86,38.88,77,36.0,3799,1769.0,Ongoing,Awaiting third-party audit clearance,Anjali Singh - District Collector Office - anjali.singh@nic.in
GFU00075,2023-24,2021-08-06,Maharashtra,Nagpur,Ministry of Health & Family Welfare,National Health Mission,NHM,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,434.27,302.42,96.15,31.79,270,70.0,1255,310.0,Delayed,,Ramesh Mishra - Scheme Nodal Officer - ramesh.mishra@nic.in
GFU00957,2024-25,2023-01-03,West Bengal,Durgapur,Ministry of Health & Family Welfare,National Health Mission,NHM,Centrally Sponsored (60:40),NGO / Partner Organisation,459.33,412.9,367.73,89.06,224,152.0,932,571.0,Ongoing,  Material procurement in progress  ,Ganesh Naik - District Collector Office - ganesh.naik@nic.in
GFU00779,2023-24,2022-07-24,Karnataka,Mangaluru ,Ministry of Health & Family Welfare,Ayushman Bharat - Pradhan Mantri Jan Arogya Yojana,PMJAY,Centrally Sponsored (60:40),State Nodal Agency,649.36,414.58,0.0,0.0,176,0.0,1655,0.0,Not Started,Awaiting third-party audit clearance,Anjali Iyer - Scheme Nodal Officer - anjali.iyer@nic.in
GFU00274,2021-22,2022-06-16,Uttar Pradesh,Meerut,Ministry of Agriculture & Farmers Welfare,PM Kisan Samman Nidhi,PMKISAN,Central Sector,Gram Panchayat,599.65,342.24,310.74,90.8,7,5.0,1094,748.0,Completed,Utilization certificate submitted and verified,Vinod Nair - District Collector Office - vinod.nair@nic.in
GFU00397,2022-23,2023-10-19,Madhya Pradesh,ujjain,Ministry of Rural Development,Mahatma Gandhi National Rural Employment Guarantee Scheme,MGNREGS,Centrally Sponsored (60:40),State Nodal Agency,120.95,117.15,111.66,95.31,384,382.0,3813,3816.0,Completed,Fund utilization certificate pending,Manoj Kumar - District Programme Coordinator - manoj.kumar@nic.in
GFU00155,2022-23,2023-07-01,Rajasthan,Jaipur,Ministry of Agriculture & Farmers Welfare,PM Kisan Samman Nidhi,PMKISAN,Central Sector,State Nodal Agency,557.64,525.34,413.81,78.77,245,24.0,3598,341.0,Ongoing,Delay due to - contractor mobilisation issue,Ramesh Naik - District Programme Coordinator - ramesh.naik@nic.in
GFU00192,2023-24,2022-07-17,Maharashtra,Nagpur,Ministry of Jal Shakti,Swachh Bharat Mission - Gramin,SBM-G,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,218.11,143.98,130.21,90.44,495,384.0,3037,2373.0,Ongoing,Utilization certificate submitted and verified,Sunita Chatterjee - Scheme Nodal Officer - sunita.chatterjee@nic.in
GFU00916,2022-23,2023-12-02,Rajasthan,Udaipur,Ministry of Rural Development,Pradhan Mantri Gram Sadak Yojana,PMGSY,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,601.05,437.38,227.58,52.03,352,44.0,4712,593.0,Delayed,No remarks recorded,Kavita Reddy - District Programme Coordinator - kavita.reddy@nic.in
GFU00188,2024-25,2021-05-02,Karnataka,Belagavi,Ministry of Health & Family Welfare,National Health Mission,NHM,Centrally Sponsored (60:40),Gram Panchayat,648.98,457.38,412.37,90.16,481,479.0,4004,3604.0,Completed,Delay due to - land acquisition dispute,Ashok Sharma - Scheme Nodal Officer - ashok.sharma@nic.in
GFU00051,2023-24,2025-02-10,Madhya Pradesh,Indore,Ministry of Health & Family Welfare,Ayushman Bharat - Pradhan Mantri Jan Arogya Yojana,PMJAY,Centrally Sponsored (60:40),NGO / Partner Organisation,250.95,205.81,185.89,90.32,218,,4745,4633.0,Completed,Beneficiary list under revision,Arvind Chatterjee - District Collector Office - arvind.chatterjee@nic.in
GFU00039,2021-22,2022-09-16,Karnataka,Mangaluru,Ministry of Rural Development,Pradhan Mantri Gram Sadak Yojana,PMGSY,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,318.8,167.06,149.56,89.52,409,409.0,3846,3848.0,Completed,Work completed as per schedule,Rakesh Nair - Block Development Officer - rakesh.nair@nic.in
GFU00419,2021-22,2025-01-01,Bihar,Darbhanga ,Ministry of Health & Family Welfare,Ayushman Bharat - Pradhan Mantri Jan Arogya Yojana,PMJAY,Centrally Sponsored (60:40),NGO / Partner Organisation,451.53,350.25,310.49,88.65,447,287.0,2581,1677.0,Delayed,Delay due to - land acquisition dispute,Meera Nair - Assistant Engineer - meera.nair@nic.in
GFU00877,2023-24,2023-04-06,Tamil Nadu,Coimbatore ,Ministry of Rural Development,Mahatma Gandhi National Rural Employment Guarantee Scheme,MGNREGS,Centrally Sponsored (60:40),State Nodal Agency,469.26,429.31,181.83,42.35,163,118.0,949,692.0,Delayed,  Delay due to - contractor mobilisation issue  ,Manoj Yadav - District Collector Office - manoj.yadav@nic.in
GFU00209,2023-24,2025-02-03,Kerala,kozhikode,Ministry of Jal Shakti,Swachh Bharat Mission - Gramin,SBM-G,Centrally Sponsored (60:40),Urban Local Body (ULB),595.33,492.16,431.74,87.72,354,353.0,2003,2005.0,Completed,Delay due to - contractor mobilisation issue,Sanjay Chatterjee - Scheme Nodal Officer - sanjay.chatterjee@nic.in
GFU00376,2023-24,2022-06-20,Gujarat, Bhavnagar,Ministry of Agriculture & Farmers Welfare,PM Kisan Samman Nidhi,PMKISAN,Central Sector,Gram Panchayat,463.03,451.68,403.45,89.32,323,310.0,538,526.0,Ongoing,Delay due to - heavy monsoon rainfall,Kavita Iyer - Assistant Engineer - kavita.iyer@nic.in
GFU00464,2024-25,2024-10-29,West Bengal,Kolkata,Ministry of Health & Family Welfare,Ayushman Bharat - Pradhan Mantri Jan Arogya Yojana,PMJAY,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,676.72,570.45,349.94,61.34,342,86.0,4747,1111.0,Ongoing,Awaiting third-party audit clearance,Sanjay Nair - Block Development Officer - sanjay.nair@nic.in
GFU00471,2022-23,2022-06-08,Uttar Pradesh, Kanpur,Ministry of Jal Shakti,Swachh Bharat Mission - Gramin,SBM-G,Centrally Sponsored (60:40),Urban Local Body (ULB),270.71,252.95,243.42,96.23,395,393.0,1507,1452.0,Completed,Beneficiary list under revision,Meera Mishra - District Programme Coordinator - meera.mishra@nic.in
GFU00518,2023-24,2021-09-16,Gujarat,Ahmedabad,Ministry of Rural Development,Pradhan Mantri Gram Sadak Yojana,PMGSY,Centrally Sponsored (60:40),State Nodal Agency,655.54,378.38,248.34,65.63,482,118.0,4849,1144.0,Delayed,Work completed as per schedule,Anjali Das - Assistant Engineer - anjali.das@nic.in
GFU00076,2024-25,2022-01-20,Uttar Pradesh,Varanasi,Ministry of Education,PM Poshan (Mid-Day Meal Scheme),PMPOSHAN,Centrally Sponsored (60:40),State Nodal Agency,503.18,401.51,174.0,43.34,13,8.0,2453,1415.0,Delayed,Material procurement in progress,Sunita Mishra - Assistant Engineer - sunita.mishra@nic.in
GFU00249,2021-22,2025-03-04,Gujarat, Rajkot,Ministry of Jal Shakti,Jal Jeevan Mission,JJM,Centrally Sponsored (90:10),State Nodal Agency,631.35,576.26,,,423,421.0,1499,1362.0,Ongoing,Utilization certificate submitted and verified,Deepa Yadav - Block Development Officer - deepa.yadav@nic.in
GFU00560,2023-24,2021-09-23,Karnataka,Hubballi,Ministry of Rural Development,Mahatma Gandhi National Rural Employment Guarantee Scheme,MGNREGS,Centrally Sponsored (60:40),Gram Panchayat,632.63,480.39,0.0,0.0,442,0.0,850,0.0,Not Started,  No remarks recorded  ,Ramesh Singh - Block Development Officer - ramesh.singh@nic.in
GFU00303,2021-22,2024-07-02,Karnataka,belagavi,Ministry of Jal Shakti,Swachh Bharat Mission - Gramin,SBM-G,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,665.11,547.0,195.32,35.71,437,302.0,3273,2176.0,Delayed,  Delay due to - land acquisition dispute  ,Anjali Patel - District Collector Office - anjali.patel@nic.in
GFU00583,2021-22,2025-03-07,Kerala,Thiruvananthapuram,Ministry of Education,Samagra Shiksha Abhiyan,SS,Centrally Sponsored (60:40),State Nodal Agency,160.94,124.12,0.0,0.0,37,0.0,517,0.0,Not Started,  Delay due to - land acquisition dispute  ,Kavita Verma - Scheme Nodal Officer - kavita.verma@nic.in
GFU00740,2021-22,2022-11-04,Uttar Pradesh,Varanasi,Ministry of Health & Family Welfare,Ayushman Bharat - Pradhan Mantri Jan Arogya Yojana,PMJAY,Centrally Sponsored (60:40),State Nodal Agency,175.73,130.95,117.51,89.74,133,131.0,3288,2953.0,Completed,No remarks recorded,Meera Sharma - District Programme Coordinator - meera.sharma@nic.in
GFU00996,2022-23,2022-01-05,Karnataka,Belagavi,Ministry of Jal Shakti,Swachh Bharat Mission - Gramin,SBM-G,Centrally Sponsored (60:40),State Nodal Agency,253.73,143.95,143.04,99.37,470,468.0,879,862.0,Completed,No remarks recorded,Manoj Singh - Assistant Engineer - manoj.singh@nic.in
GFU00012,2022-23,2024-01-15,Bihar,Darbhanga,Ministry of Education,PM Poshan (Mid-Day Meal Scheme),PMPOSHAN,Centrally Sponsored (60:40),Gram Panchayat,765.2,545.06,0.0,0.0,433,0.0,4841,0.0,Not Started,,Ganesh Yadav - District Programme Coordinator - ganesh.yadav@nic.in
GFU00974,2024-25,2023-04-05,Kerala,Thrissur,Ministry of Health & Family Welfare,Ayushman Bharat - Pradhan Mantri Jan Arogya Yojana,PMJAY,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,93.77,59.51,50.76,85.3,482,481.0,890,849.0,Completed,Beneficiary list under revision,Deepa Sharma - Assistant Engineer - deepa.sharma@nic.in
GFU00486,2022-23,2024-12-14,West Bengal,asansol,Ministry of Rural Development,Mahatma Gandhi National Rural Employment Guarantee Scheme,MGNREGS,Centrally Sponsored (60:40),NGO / Partner Organisation,451.73,309.0,173.03,56.0,267,57.0,102,,Delayed,  Beneficiary list under revision  ,Ramesh Nair - District Collector Office - ramesh.nair@nic.in
GFU00463,2022-23,2024-02-19,Karnataka,Hubballi,Ministry of Rural Development,Pradhan Mantri Gram Sadak Yojana,PMGSY,Centrally Sponsored (60:40),Urban Local Body (ULB),603.97,563.63,231.61,41.09,456,185.0,4657,1803.0,Ongoing,No remarks recorded,Ramesh Yadav - Scheme Nodal Officer - ramesh.yadav@nic.in
GFU00977,2021-22,2024-01-20,West Bengal,Durgapur,Ministry of Jal Shakti,Jal Jeevan Mission,JJM,Centrally Sponsored (90:10),State Nodal Agency,22.29,19.39,13.91,71.74,495,224.0,2057,892.0,Ongoing,Awaiting third-party audit clearance,Kavita Iyer - Scheme Nodal Officer - kavita.iyer@nic.in
GFU00628,2023-24,2022-10-01,Gujarat,Bhavnagar,Ministry of Health & Family Welfare,National Health Mission,NHM,Centrally Sponsored (60:40),Gram Panchayat,557.0,392.95,342.08,87.05,78,76.0,1768,1595.0,Completed,Fund utilization certificate pending,Sanjay Yadav - District Collector Office - sanjay.yadav@nic.in
GFU00282,2023-24,2023-03-06,Bihar,Patna,Ministry of Agriculture & Farmers Welfare,Pradhan Mantri Fasal Bima Yojana,PMFBY,Central Sector,Gram Panchayat,205.42,186.0,168.73,90.72,330,138.0,2127,812.0,Ongoing,  Material procurement in progress  ,Sunita Rao - District Programme Coordinator - sunita.rao@nic.in
GFU00254,2022-23,2024-10-04,Gujarat,Ahmedabad,Ministry of Agriculture & Farmers Welfare,PM Kisan Samman Nidhi,PMKISAN,Central Sector,State Nodal Agency,322.79,294.07,107.74,36.64,333,331.0,3207,3184.0,Delayed,Delay due to - heavy monsoon rainfall,Vinod Verma - District Collector Office - vinod.verma@nic.in
GFU00984,2024-25,2023-06-07,Rajasthan,Jodhpur,Ministry of Education,PM Poshan (Mid-Day Meal Scheme),PMPOSHAN,Centrally Sponsored (60:40),Gram Panchayat,498.61,260.55,219.92,84.41,465,356.0,4626,3624.0,Delayed,Delay due to - contractor mobilisation issue,Rakesh Chatterjee - Block Development Officer - rakesh.chatterjee@nic.in
GFU00991,2024-25,2024-06-29,Karnataka,Mangaluru,Ministry of Rural Development,Pradhan Mantri Gram Sadak Yojana,PMGSY,Centrally Sponsored (60:40),Gram Panchayat,199.49,152.07,117.99,77.59,15,4.0,528,138.0,Ongoing,Material procurement in progress,Lakshmi Verma - Scheme Nodal Officer - lakshmi.verma@nic.in
GFU00912,2023-24,2024-11-21,West Bengal,Durgapur,Ministry of Health & Family Welfare,Ayushman Bharat - Pradhan Mantri Jan Arogya Yojana,PMJAY,Centrally Sponsored (60:40),Gram Panchayat,121.29,78.12,67.76,86.74,430,185.0,3696,1556.0,Ongoing,  Beneficiary list under revision  ,Ramesh Nair - Scheme Nodal Officer - ramesh.nair@nic.in
GFU00578,2021-22,2023-09-17,Karnataka,Hubballi ,Ministry of Education,PM Poshan (Mid-Day Meal Scheme),PMPOSHAN,Centrally Sponsored (60:40),Urban Local Body (ULB),635.66,565.34,558.05,98.71,475,475.0,3917,3691.0,Completed,Utilization certificate submitted and verified,Sanjay Iyer - Assistant Engineer - sanjay.iyer@nic.in
GFU00987,2022-23,2024-02-14,Maharashtra,Pune,Ministry of Rural Development,Pradhan Mantri Gram Sadak Yojana,PMGSY,Centrally Sponsored (60:40),NGO / Partner Organisation,261.97,179.77,177.42,98.69,93,93.0,2399,2363.0,Completed,Work completed as per schedule,Ganesh Iyer - Scheme Nodal Officer - ganesh.iyer@nic.in
GFU00220,2022-23,2022-04-10,Gujarat, Bhavnagar,Ministry of Health & Family Welfare,Ayushman Bharat - Pradhan Mantri Jan Arogya Yojana,PMJAY,Centrally Sponsored (60:40),State Nodal Agency,144.08,95.9,56.55,58.97,203,86.0,1142,457.0,Ongoing,  Work completed as per schedule  ,Lakshmi Mishra - Scheme Nodal Officer - lakshmi.mishra@nic.in
GFU00426,2023-24,2023-08-17,Maharashtra,Kolhapur,Ministry of Health & Family Welfare,Ayushman Bharat - Pradhan Mantri Jan Arogya Yojana,PMJAY,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,189.96,175.8,98.02,55.76,170,74.0,4064,1788.0,Delayed,Delay due to - contractor mobilisation issue,Deepa Verma - District Collector Office - deepa.verma@nic.in
GFU00370,2024-25,2021-12-30,Gujarat,Surat,Ministry of Rural Development,Mahatma Gandhi National Rural Employment Guarantee Scheme,MGNREGS,Centrally Sponsored (60:40),State Nodal Agency,188.77,156.08,137.3,87.97,95,38.0,2548,959.0,Ongoing,Beneficiary list under revision,Rakesh Nair - District Programme Coordinator - rakesh.nair@nic.in
GFU00830,2022-23,2022-06-29,Kerala,Kollam,Ministry of Education,Samagra Shiksha Abhiyan,SS,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,625.06,425.45,218.62,51.39,448,260.0,2452,1425.0,Delayed,Delay due to - contractor mobilisation issue,Anjali Naik - Assistant Engineer - anjali.naik@nic.in
GFU00070,2024-25,2025-03-25,Maharashtra,Nagpur ,Ministry of Jal Shakti,Jal Jeevan Mission,JJM,Centrally Sponsored (90:10),Gram Panchayat,519.16,289.27,289.17,99.97,314,313.0,2305,2124.0,Completed,Beneficiary list under revision,Sunita Nair - Scheme Nodal Officer - sunita.nair@nic.in
GFU00981,2021-22,2022-03-04,Bihar,Muzaffarpur,Ministry of Rural Development,Pradhan Mantri Awas Yojana - Gramin,PMAY-G,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,231.99,169.84,91.49,53.87,328,241.0,954,634.0,Delayed,Delay due to - contractor mobilisation issue,Vinod Sharma - District Programme Coordinator - vinod.sharma@nic.in
GFU00581,2021-22,2022-04-28,Kerala,Kollam,Ministry of Jal Shakti,Swachh Bharat Mission - Gramin,SBM-G,Centrally Sponsored (60:40),Gram Panchayat,759.18,541.74,338.29,62.45,96,61.0,1150,763.0,Ongoing,  Delay due to - heavy monsoon rainfall  ,Anjali Mishra - Block Development Officer - anjali.mishra@nic.in
GFU00022,2024-25,2024-08-28,West Bengal,Howrah,Ministry of Agriculture & Farmers Welfare,PM Kisan Samman Nidhi,PMKISAN,Central Sector,State Nodal Agency,743.22,573.01,,,236,234.0,3122,2796.0,Completed,Work completed as per schedule,Ashok Singh - Scheme Nodal Officer - ashok.singh@nic.in
GFU00078,2024-25,2024-02-12,Rajasthan,Ajmer,Ministry of Rural Development,Mahatma Gandhi National Rural Employment Guarantee Scheme,MGNREGS,Centrally Sponsored (60:40),Gram Panchayat,686.33,513.91,468.22,91.11,471,471.0,2143,2091.0,Completed,Delay due to - heavy monsoon rainfall,Kavita Reddy - Scheme Nodal Officer - kavita.reddy@nic.in
GFU00548,2021-22,2024-10-04,Tamil Nadu,Coimbatore,Ministry of Rural Development,Pradhan Mantri Awas Yojana - Gramin,PMAY-G,Centrally Sponsored (60:40),Urban Local Body (ULB),213.36,154.35,92.9,60.19,154,129.0,3326,2558.0,Ongoing,Beneficiary list under revision,Kavita Naik - Block Development Officer - kavita.naik@nic.in
GFU00994,2022-23,2022-09-17,Uttar Pradesh,Varanasi,Ministry of Rural Development,Mahatma Gandhi National Rural Employment Guarantee Scheme,MGNREGS,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,528.13,375.26,0.0,0.0,86,0.0,423,0.0,Not Started,  Delay due to - land acquisition dispute  ,Lakshmi Singh - District Programme Coordinator - lakshmi.singh@nic.in
GFU00947,2023-24,2024-08-17,Uttar Pradesh,Kanpur,Ministry of Health & Family Welfare,Ayushman Bharat - Pradhan Mantri Jan Arogya Yojana,PMJAY,Centrally Sponsored (60:40),Urban Local Body (ULB),523.37,449.88,174.95,38.89,60,1.0,2619,44.0,Delayed,  Utilization certificate submitted and verified  ,Deepa Mishra - Assistant Engineer - deepa.mishra@nic.in
GFU00126,2024-25,2024-07-16,Maharashtra,Nashik,Ministry of Education,PM Poshan (Mid-Day Meal Scheme),PMPOSHAN,Centrally Sponsored (60:40),District Panchayat / Zilla Parishad,332.63,192.35,189.62,98.58,232,124.0,4924,2430.0,Delayed,Delay due to - contractor mobilisation issue,Sanjay Iyer - Scheme Nodal Officer - sanjay.iyer@nic.in
GFU00229,2023-24,2023-02-28,Maharashtra,Kolhapur,Ministry of Jal Shakti,Jal Jeevan Mission,JJM,Centrally Sponsored (90:10),District Panchayat / Zilla Parishad,402.66,368.7,120.46,32.67,290,68.0,461,111.0,Delayed,Beneficiary list under revision,Meera Kumar - District Collector Office - meera.kumar@nic.in
GFU00043,2024-25,2022-01-02,Kerala,Thiruvananthapuram,Ministry of Health & Family Welfare,Ayushman Bharat - Pradhan Mantri Jan Arogya Yojana,PMJAY,Centrally Sponsored (60:40),State Nodal Agency,566.11,338.76,121.33,35.82,226,13.0,1568,83.0,Ongoing,Utilization certificate submitted and verified,Ramesh Das - District Programme Coordinator - ramesh.das@nic.in
GFU00517,2022-23,2021-11-03,Karnataka,Mangaluru,Ministry of Education,PM Poshan (Mid-Day Meal Scheme),PMPOSHAN,Centrally Sponsored (60:40),State Nodal Agency,653.75,565.62,517.63,91.52,333,332.0,3496,3500.0,Completed,Material procurement in progress,Ramesh Patel - Assistant Engineer - ramesh.patel@nic.in
GFU00573,2024-25,2021-08-27,Rajasthan,Jodhpur ,Ministry of Rural Development,Pradhan Mantri Gram Sadak Yojana,PMGSY,Centrally Sponsored (60:40),NGO / Partner Organisation,661.61,609.72,522.88,85.76,256,,1067,159.0,Ongoing,Fund utilization certificate pending,Sunita Iyer - Assistant Engineer - sunita.iyer@nic.in
GFU00577,2023-24,2024-09-07,Tamil Nadu,salem,Ministry of Jal Shakti,Swachh Bharat Mission - Gramin,SBM-G,Centrally Sponsored (60:40),NGO / Partner Organisation,620.35,424.89,0.0,0.0,179,0.0,1801,0.0,Not Started,  Material procurement in progress  ,Meera Chatterjee - District Collector Office - meera.chatterjee@nic.in
